Title;Description;Price;Producer;Rating;Review_count;Specifications
Kawa ziarnista The White Bear Kolumbia/Indie 250g;Mieszanka kolumbijskiej arabiki i indyjskiej robusty 50/50, która dzięki wysokiej zawartości kofeiny będzie idealną propozycją na rozpoczęcie dnia. The White Bear Kolumbia/Indie ma gorzko-słodki posmak kakao, karmelu i orzechów włoskich.;38.00;THE WHITE BEAR;0.00;Brak opinii;Skład: 50% Arabika, 50% Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Kolumbia Indie | Zawartość kofeiny: Wysoka | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Mocna | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Średnia | Wyczuwalne smaki: Kakao Karmel Orzechy | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista The White Bear Salwador Las Nubes 250g;Wysokiej jakości jednorodna arabika z Salwadoru przeznaczona do ciśnieniowych metod parzenia. The White Bear Salwador Las Nubes ma jaśminowy aromat, a w jej posmaku wyczujemy jabłka i mandarynki.;46.00;THE WHITE BEAR;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Salwador | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Jaśmin Jabłko Mandarynka | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista The White Bear Salwador Las Nubes 1kg;Wysokiej jakości jednorodna arabika z Salwadoru przeznaczona do ciśnieniowych metod parzenia. The White Bear Salwador Las Nubes ma jaśminowy aromat, a w jej posmaku wyczujemy jabłka i mandarynki.;129.00;THE WHITE BEAR;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Salwador | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Jaśmin Jabłko Mandarynka | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista The White Bear Brazylia/Kolumbia 250g;Średnio palona mieszanka brazylijskiej i kolumbijskiej arabiki przeznaczona do ciśnieniowych metod parzenia. The White Bear Brazylia/Kolumbia ma przyjemnie słodki smak, w którym odnajdziemy nuty karmelu, czekolady i śliwki.;39.00;THE WHITE BEAR;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Kolumbia Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Średnia | Wyczuwalne smaki: Czekolada Karmel Śliwka | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista The White Bear Brazylia/Kolumbia 1kg;Średnio palona mieszanka brazylijskiej i kolumbijskiej arabiki, przeznaczona do ekspresów ciśnieniowych i kawiarek. he White Bear Brazylia/Kolumbia ma posmak czekolady, karmelu oraz śliwki. Intensywnie słodka.;111.00;THE WHITE BEAR;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Kolumbia Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Średnia | Wyczuwalne smaki: Czekolada Karmel Śliwka | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista SMK Mieszanka Mocna 1kg;Średnio palona mieszanka brazylijskiej arabiki i robusty o wysokiej zawartości kofeiny. Mieszanka Mocna ma intensywny smak z wyczuwalnym akcentem orzechowym i korzennym.;79.00;SIEDLECKA MANUFAKTURA KAWY;5.00;1;Dostępne wersje: Mocna | Skład: 50% Arabika, 50% Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia | Zawartość kofeiny: Wysoka | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Mocna | Słodycz: Delikatna | Kwasowość: Delikatna | Gorycz: Średnia | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Wyczuwalne smaki: Orzechy Nuty korzenne | Kawa Specialty: Nie
Kawa ziarnista SMK Mieszanka Łagodna 1kg;Średnio palona mieszanka arabiki z Brazylii, Kolumbii i Etiopii. Mieszanka łagodna ma delikatnie słodki smak z wyczuwalną nuta orzechów, migdałów i owoców.;89.00;SIEDLECKA MANUFAKTURA KAWY;5.00;1;Dostępne wersje: Łagodna | Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia Kolumbia Etiopia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Delikatna | Słodycz: Delikatna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Orzechy Migdały Owoce | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista SMK Mieszanka Subtelna 1kg;Średnio palona mieszanka arabiki z Brazylii, Nikaragui i Hondurasu. Mieszanka Subtelna to kawa mielona o delikatnej kwasowości i słodyczy, w której dominują nuty orzechów, migdałów i owoców.;85.00;SIEDLECKA MANUFAKTURA KAWY;5.00;1;Dostępne wersje: Subtelna | Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia Nikaragua Honduras | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Delikatna | Słodycz: Delikatna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Orzechy Migdały Owoce | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista SMK Mieszanka Delikatna 1kg;Średnio palona kawa ziarnista o bardzo niskiej zawartości kofeiny. Mieszanka Delikatna ma intensywny aromat i karmelowo-czekoladowy profil smakowy.;90.00;SIEDLECKA MANUFAKTURA KAWY;5.00;2;Dostępne wersje: Delikatna | Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Delikatna | Słodycz: Delikatna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Karmel Czekolada | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista SMK Mieszanka Mocna 225g;Średnio palona mieszanka brazylijskiej arabiki i robusty o wysokiej zawartości kofeiny. Mieszanka Mocna ma intensywny smak z wyczuwalnym akcentem orzechowym i korzennym.;26.00;SIEDLECKA MANUFAKTURA KAWY;5.00;3;Dostępne wersje: Mocna | Skład: 50% Arabika, 50% Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 225g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia | Zawartość kofeiny: Wysoka | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Mocna | Słodycz: Delikatna | Kwasowość: Delikatna | Gorycz: Średnia | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Wyczuwalne smaki: Orzechy Nuty korzenne | Kawa Specialty: Nie
Kawa ziarnista SMK Mieszanka Średnia 225g;Średnio palona mieszanka arabiki z Nikaragui i robusty z Brazylii. Mieszanka Średnia to kawa o zdecydowanej goryczy z wyczuwalną nutą owoców.;29.00;SIEDLECKA MANUFAKTURA KAWY;0.00;Brak opinii;Dostępne wersje: Średnia | Skład: 70% Arabika, 30% Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 225g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia Nikaragua | Zawartość kofeiny: Średnia | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Delikatna | Kwasowość: Delikatna | Gorycz: Średnia | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista SMK Mieszanka Łagodna 225g;Średnio palona mieszanka arabiki z Brazylii, Kolumbii i Etiopii. Mieszanka łagodna ma delikatnie słodki smak z wyczuwalną nuta orzechów, migdałów i owoców.;29.00;SIEDLECKA MANUFAKTURA KAWY;0.00;Brak opinii;Dostępne wersje: Łagodna | Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 225g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia Kolumbia Etiopia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Delikatna | Słodycz: Delikatna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Orzechy Migdały Owoce | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista SMK Mieszanka Subtelna 225g;Średnio palona mieszanka arabiki z Brazylii, Nikaragui i Hondurasu. Mieszanka Subtelna to kawa mielona o delikatnej kwasowości i słodyczy, w której dominują nuty orzechów, migdałów i owoców.;30.00;SIEDLECKA MANUFAKTURA KAWY;0.00;Brak opinii;Dostępne wersje: Subtelna | Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 225g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia Nikaragua Honduras | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Delikatna | Słodycz: Delikatna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Orzechy Migdały Owoce | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista SMK Mieszanka Delikatna 225g;Średnio palona kawa ziarnista o bardzo niskiej zawartości kofeiny. Mieszanka Delikatna ma intensywny aromat i karmelowo-czekoladowy profil smakowy.;32.00;SIEDLECKA MANUFAKTURA KAWY;0.00;Brak opinii;Dostępne wersje: Delikatna | Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 225g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Delikatna | Słodycz: Delikatna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Karmel Czekolada | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista illy Arabica Selection Nicaragua 250g;Jednorodna arabika z Nikaragui przeznaczona do ekspresów i kawiarek. illy Arabica Selection Nicaragua ma słodki smak z wyczuwalną nutą orzechów.;34.99;ILLY;5.00;3;Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Ekspres przelewowy French Press Kawiarka Tradycyjny | Crema: Delikatna | Wyczuwalne smaki: Orzechy | Intensywność smaku: Średnia | Gorycz: Delikatna | Słodycz: Średnia | Kwasowość: Delikatna | Pochodzenie ziaren: Nikaragua | Blend czy Single: Single / Jednorodne | Polecana do: Espresso Latte Kawa czarna Cappuccino | Opakowanie: 250g | Przeznaczenie : Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Palarnia: Włochy | Rodzaj: Kawa ziarnista | Zawartość kofeiny: Niska | Stopień palenia: Ciemny | Skład: 100% Arabika | Kawa Specialty: Nie
Kawa ziarnista illy Arabica Selection Costa Rica 250g;Jednorodna arabika z Kostaryki przeznaczona do ekspresów i kawiarek. illy Arabica Selection Costa Rica ma słodki smak z wyczuwalną nutą miodu, wanilii i suszonych owoców.;34.99;ILLY;5.00;5;Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Ekspres przelewowy French Press Kawiarka Tradycyjny | Crema: Delikatna | Wyczuwalne smaki: Miód Wanilia Suszone owoce | Intensywność smaku: Delikatna | Gorycz: Delikatna | Słodycz: Średnia | Kwasowość: Delikatna | Pochodzenie ziaren: Kostaryka | Blend czy Single: Single / Jednorodne | Polecana do: Espresso Latte Kawa czarna Cappuccino | Opakowanie: 250g | Przeznaczenie : Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Palarnia: Włochy | Rodzaj: Kawa ziarnista | Zawartość kofeiny: Niska | Stopień palenia: Ciemny | Skład: 100% Arabika | Kawa Specialty: Nie
Kawa ziarnista Halisek Dobrego Dnia 1kg;Średnio palona mieszanka arabiki z Brazylii i Nikaragui, która charakteryzuje się idealnie zbalansowanym smakiem. Halisek Dobrego Dnia sprawdzi się do przygotowania w ekspresach i kawiarkach.;99.00;HALISEK;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia Nikaragua | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista Oro Caffe 100% Arabica Rose 1kg;Włoska mieszanka arabiki z Gwatemali, Etiopii i Brazylii przeznaczona do ekspresów ciśnieniowych i kawiarek. Oro Caffe 100% Arabica Rose ma przyjemny smak z wyczuwalną nuta róży i jaśminu.;155.00;ORO CAFFE;5.00;2;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Ciemny | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Gwatemala Etiopia Brazylia | Zawartość kofeiny: Średnia | Crema: Trwała | Palarnia: Włochy | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Średnia | Wyczuwalne smaki: Jaśmin Róża | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista Oro Caffe 100% Arabica Peru 250g;Wysokiej jakości peruwiańska arabika Single Origin przeznaczona do ekspresów i kawiarek. Oro Caffe 100% Arabica Peru ma wyrazisty smak z wyczuwalną nutą ciemnego kakao, słodu, karmelu i orzechów włoskich.;69.00;ORO CAFFE;5.00;1;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Peru | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Włochy | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Kakao Słód Karmel Orzechy włoskie | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista Oro Caffe Brasile 100% Arabica 250g;Wysokiej jakości arabika Single Origin z Brazylii przeznaczona do ekspresów i kawiarek. Oro Caffe Brasile 100% Arabica ma słodki smak z wyczuwalna nutą migdałów.;46.00;ORO CAFFE;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Włochy | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Migdały | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista Oro Caffe Etiopia 100% Arabica 250g;Wysokiej jakości arabika Single Origin z Etiopii przeznaczona do ekspresów i kawiarek. Oro Caffe Etiopia 100% Arabica ma kwiatowo-owocowy charakter. Wyczujemy w niej nuty jaśminu, róży i cytrusów.;49.00;ORO CAFFE;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Etiopia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Włochy | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Mocna | Gorycz: Delikatna | Wyczuwalne smaki: Jaśmin Róża Owoce cytrusowe | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista Oro Caffe Guatemala 100% Arabica 250g;Wysokiej jakości arabika Single Origin z Gwatemali przeznaczona do ekspresów i kawiarek. Oro Caffe Guatemala 100% Arabica charakteryzuje się wyraźną kwasowością. Możemy wyczuć w niej nuty brzoskwini i orzechów makadamia.;52.00;ORO CAFFE;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Gwatemala | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Włochy | Intensywność smaku: Średnia | Słodycz: Średnia | Kwasowość: Mocna | Gorycz: Delikatna | Wyczuwalne smaki: Brzoskwinie Makadamia | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
